ODS,Year,Q,Variable,Value
RNS,2019,Q2,General and Accute - Available,754
RNS,2019,Q2,General and Accute - Occupied,664
RP1,2019,Q2,General and Accute - Available,123
RP1,2019,Q2,General and Accute - Occupied,116
RP7,2019,Q2,General and Accute - Available,
RP7,2019,Q2,General and Accute - Occupied,
RQ3,2019,Q2,General and Accute - Available,239
RQ3,2019,Q2,General and Accute - Occupied,216
RRE,2019,Q2,General and Accute - Available,141
RRE,2019,Q2,General and Accute - Occupied,138
RRJ,2019,Q2,General and Accute - Available,96
RRJ,2019,Q2,General and Accute - Occupied,73
RRK,2019,Q2,General and Accute - Available,2493
RRK,2019,Q2,General and Accute - Occupied,2375
RTG,2019,Q2,General and Accute - Available,1420
RTG,2019,Q2,General and Accute - Occupied,1188
RWD,2019,Q2,General and Accute - Available,1160
RWD,2019,Q2,General and Accute - Occupied,1122
RWE,2019,Q2,General and Accute - Available,1540
RWE,2019,Q2,General and Accute - Occupied,1394
RWP,2019,Q2,General and Accute - Available,783
RWP,2019,Q2,General and Accute - Occupied,718
RX1,2019,Q2,General and Accute - Available,1500
RX1,2019,Q2,General and Accute - Occupied,1342
RXK,2019,Q2,General and Accute - Available,644
RXK,2019,Q2,General and Accute - Occupied,563
RXM,2019,Q2,General and Accute - Available,
RXM,2019,Q2,General and Accute - Occupied,
RXT,2019,Q2,General and Accute - Available,
RXT,2019,Q2,General and Accute - Occupied,
RXW,2019,Q2,General and Accute - Available,700
RXW,2019,Q2,General and Accute - Occupied,633
RY5,2019,Q2,General and Accute - Available,24
RY5,2019,Q2,General and Accute - Occupied,14
RY8,2019,Q2,General and Accute - Available,
RY8,2019,Q2,General and Accute - Occupied,
RYG,2019,Q2,General and Accute - Available,
RYG,2019,Q2,General and Accute - Occupied,
RYK,2019,Q2,General and Accute - Available,
RYK,2019,Q2,General and Accute - Occupied,
RYW,2019,Q2,General and Accute - Available,169
RYW,2019,Q2,General and Accute - Occupied,145
TAJ,2019,Q2,General and Accute - Available,
TAJ,2019,Q2,General and Accute - Occupied,
R1L,2019,Q2,General and Accute - Available,156
R1L,2019,Q2,General and Accute - Occupied,137
RAJ,2019,Q2,General and Accute - Available,544
RAJ,2019,Q2,General and Accute - Occupied,475
RC1,2019,Q2,General and Accute - Available,375
RC1,2019,Q2,General and Accute - Occupied,371
RC9,2019,Q2,General and Accute - Available,633
RC9,2019,Q2,General and Accute - Occupied,573
RCX,2019,Q2,General and Accute - Available,467
RCX,2019,Q2,General and Accute - Occupied,397
RD8,2019,Q2,General and Accute - Available,495
RD8,2019,Q2,General and Accute - Occupied,455
RDD,2019,Q2,General and Accute - Available,634
RDD,2019,Q2,General and Accute - Occupied,621
RDE,2019,Q2,General and Accute - Available,1176
RDE,2019,Q2,General and Accute - Occupied,1050
RGM,2019,Q2,General and Accute - Available,228
RGM,2019,Q2,General and Accute - Occupied,165
RGN,2019,Q2,General and Accute - Available,896
RGN,2019,Q2,General and Accute - Occupied,759
RGP,2019,Q2,General and Accute - Available,432
RGP,2019,Q2,General and Accute - Occupied,401
RGR,2019,Q2,General and Accute - Available,416
RGR,2019,Q2,General and Accute - Occupied,343
RGT,2019,Q2,General and Accute - Available,944
RGT,2019,Q2,General and Accute - Occupied,870
RM1,2019,Q2,General and Accute - Available,888
RM1,2019,Q2,General and Accute - Occupied,848
RMY,2019,Q2,General and Accute - Available,
RMY,2019,Q2,General and Accute - Occupied,
RQ8,2019,Q2,General and Accute - Available,525
RQ8,2019,Q2,General and Accute - Occupied,505
RQW,2019,Q2,General and Accute - Available,420
RQW,2019,Q2,General and Accute - Occupied,376
RT1,2019,Q2,General and Accute - Available,68
RT1,2019,Q2,General and Accute - Occupied,59
RWG,2019,Q2,General and Accute - Available,686
RWG,2019,Q2,General and Accute - Occupied,587
RWH,2019,Q2,General and Accute - Available,555
RWH,2019,Q2,General and Accute - Occupied,512
RWR,2019,Q2,General and Accute - Available,
RWR,2019,Q2,General and Accute - Occupied,
RY3,2019,Q2,General and Accute - Available,74
RY3,2019,Q2,General and Accute - Occupied,63
R0A,2019,Q2,General and Accute - Available,1959
R0A,2019,Q2,General and Accute - Occupied,1755
RBL,2019,Q2,General and Accute - Available,750
RBL,2019,Q2,General and Accute - Occupied,683
RBN,2019,Q2,General and Accute - Available,682
RBN,2019,Q2,General and Accute - Occupied,648
RBQ,2019,Q2,General and Accute - Available,144
RBQ,2019,Q2,General and Accute - Occupied,115
RBS,2019,Q2,General and Accute - Available,210
RBS,2019,Q2,General and Accute - Occupied,155
RBT,2019,Q2,General and Accute - Available,489
RBT,2019,Q2,General and Accute - Occupied,456
RBV,2019,Q2,General and Accute - Available,167
RBV,2019,Q2,General and Accute - Occupied,151
REM,2019,Q2,General and Accute - Available,825
REM,2019,Q2,General and Accute - Occupied,738
REN,2019,Q2,General and Accute - Available,82
REN,2019,Q2,General and Accute - Occupied,68
REP,2019,Q2,General and Accute - Available,24
REP,2019,Q2,General and Accute - Occupied,13
RET,2019,Q2,General and Accute - Available,167
RET,2019,Q2,General and Accute - Occupied,131
RJN,2019,Q2,General and Accute - Available,310
RJN,2019,Q2,General and Accute - Occupied,288
RJR,2019,Q2,General and Accute - Available,461
RJR,2019,Q2,General and Accute - Occupied,444
RM3,2019,Q2,General and Accute - Available,800
RM3,2019,Q2,General and Accute - Occupied,730
RMC,2019,Q2,General and Accute - Available,574
RMC,2019,Q2,General and Accute - Occupied,486
RMP,2019,Q2,General and Accute - Available,420
RMP,2019,Q2,General and Accute - Occupied,352
RQ6,2019,Q2,General and Accute - Available,752
RQ6,2019,Q2,General and Accute - Occupied,687
RRF,2019,Q2,General and Accute - Available,450
RRF,2019,Q2,General and Accute - Occupied,389
RT2,2019,Q2,General and Accute - Available,
RT2,2019,Q2,General and Accute - Occupied,
RTV,2019,Q2,General and Accute - Available,
RTV,2019,Q2,General and Accute - Occupied,
RTX,2019,Q2,General and Accute - Available,659
RTX,2019,Q2,General and Accute - Occupied,598
RVY,2019,Q2,General and Accute - Available,402
RVY,2019,Q2,General and Accute - Occupied,336
RW4,2019,Q2,General and Accute - Available,
RW4,2019,Q2,General and Accute - Occupied,
RW5,2019,Q2,General and Accute - Available,
RW5,2019,Q2,General and Accute - Occupied,
RW6,2019,Q2,General and Accute - Available,1076
RW6,2019,Q2,General and Accute - Occupied,971
RWJ,2019,Q2,General and Accute - Available,606
RWJ,2019,Q2,General and Accute - Occupied,547
RWW,2019,Q2,General and Accute - Available,531
RWW,2019,Q2,General and Accute - Occupied,458
RXA,2019,Q2,General and Accute - Available,
RXA,2019,Q2,General and Accute - Occupied,
RXL,2019,Q2,General and Accute - Available,632
RXL,2019,Q2,General and Accute - Occupied,580
RXN,2019,Q2,General and Accute - Available,780
RXN,2019,Q2,General and Accute - Occupied,752
RXR,2019,Q2,General and Accute - Available,900
RXR,2019,Q2,General and Accute - Occupied,806
R0B,2019,Q2,General and Accute - Available,1045
R0B,2019,Q2,General and Accute - Occupied,903
RAE,2019,Q2,General and Accute - Available,579
RAE,2019,Q2,General and Accute - Occupied,513
RCB,2019,Q2,General and Accute - Available,949
RCB,2019,Q2,General and Accute - Occupied,902
RCD,2019,Q2,General and Accute - Available,298
RCD,2019,Q2,General and Accute - Occupied,256
RCF,2019,Q2,General and Accute - Available,325
RCF,2019,Q2,General and Accute - Occupied,294
RCU,2019,Q2,General and Accute - Available,138
RCU,2019,Q2,General and Accute - Occupied,95
RFF,2019,Q2,General and Accute - Available,392
RFF,2019,Q2,General and Accute - Occupied,343
RFR,2019,Q2,General and Accute - Available,381
RFR,2019,Q2,General and Accute - Occupied,359
RGD,2019,Q2,General and Accute - Available,
RGD,2019,Q2,General and Accute - Occupied,
RHQ,2019,Q2,General and Accute - Available,1359
RHQ,2019,Q2,General and Accute - Occupied,1277
RJL,2019,Q2,General and Accute - Available,666
RJL,2019,Q2,General and Accute - Occupied,631
RNL,2019,Q2,General and Accute - Available,535
RNL,2019,Q2,General and Accute - Occupied,492
RNN,2019,Q2,General and Accute - Available,
RNN,2019,Q2,General and Accute - Occupied,
RP5,2019,Q2,General and Accute - Available,709
RP5,2019,Q2,General and Accute - Occupied,673
RR7,2019,Q2,General and Accute - Available,435
RR7,2019,Q2,General and Accute - Occupied,408
RR8,2019,Q2,General and Accute - Available,1697
RR8,2019,Q2,General and Accute - Occupied,1566
RTD,2019,Q2,General and Accute - Available,1455
RTD,2019,Q2,General and Accute - Occupied,1156
RTF,2019,Q2,General and Accute - Available,816
RTF,2019,Q2,General and Accute - Occupied,690
RTR,2019,Q2,General and Accute - Available,788
RTR,2019,Q2,General and Accute - Occupied,737
RV9,2019,Q2,General and Accute - Available,
RV9,2019,Q2,General and Accute - Occupied,
RVW,2019,Q2,General and Accute - Available,555
RVW,2019,Q2,General and Accute - Occupied,501
RWA,2019,Q2,General and Accute - Available,998
RWA,2019,Q2,General and Accute - Occupied,893
RWY,2019,Q2,General and Accute - Available,635
RWY,2019,Q2,General and Accute - Occupied,562
RX3,2019,Q2,General and Accute - Available,
RX3,2019,Q2,General and Accute - Occupied,
RX4,2019,Q2,General and Accute - Available,49
RX4,2019,Q2,General and Accute - Occupied,43
RXE,2019,Q2,General and Accute - Available,62
RXE,2019,Q2,General and Accute - Occupied,50
RXF,2019,Q2,General and Accute - Available,991
RXF,2019,Q2,General and Accute - Occupied,849
RXG,2019,Q2,General and Accute - Available,24
RXG,2019,Q2,General and Accute - Occupied,24
RXP,2019,Q2,General and Accute - Available,855
RXP,2019,Q2,General and Accute - Occupied,715
RY6,2019,Q2,General and Accute - Available,3
RY6,2019,Q2,General and Accute - Occupied,3
TAD,2019,Q2,General and Accute - Available,
TAD,2019,Q2,General and Accute - Occupied,
TAH,2019,Q2,General and Accute - Available,
TAH,2019,Q2,General and Accute - Occupied,
R1H,2019,Q3,General and Accute - Available,1623
R1H,2019,Q3,General and Accute - Occupied,1602
R1K,2019,Q3,General and Accute - Available,1126
R1K,2019,Q3,General and Accute - Occupied,1088
RAL,2019,Q3,General and Accute - Available,984
RAL,2019,Q3,General and Accute - Occupied,897
RAN,2019,Q3,General and Accute - Available,160
RAN,2019,Q3,General and Accute - Occupied,106
RAP,2019,Q3,General and Accute - Available,475
RAP,2019,Q3,General and Accute - Occupied,453
RAS,2019,Q3,General and Accute - Available,386
RAS,2019,Q3,General and Accute - Occupied,374
RAT,2019,Q3,General and Accute - Available,142
RAT,2019,Q3,General and Accute - Occupied,120
RAX,2019,Q3,General and Accute - Available,376
RAX,2019,Q3,General and Accute - Occupied,362
RF4,2019,Q3,General and Accute - Available,919
RF4,2019,Q3,General and Accute - Occupied,835
RJ1,2019,Q3,General and Accute - Available,1047
RJ1,2019,Q3,General and Accute - Occupied,878
RJ2,2019,Q3,General and Accute - Available,924
RJ2,2019,Q3,General and Accute - Occupied,847
RJ6,2019,Q3,General and Accute - Available,455
RJ6,2019,Q3,General and Accute - Occupied,455
RJ7,2019,Q3,General and Accute - Available,858
RJ7,2019,Q3,General and Accute - Occupied,792
RJZ,2019,Q3,General and Accute - Available,1311
RJZ,2019,Q3,General and Accute - Occupied,1295
RKE,2019,Q3,General and Accute - Available,265
RKE,2019,Q3,General and Accute - Occupied,238
RKL,2019,Q3,General and Accute - Available,70
RKL,2019,Q3,General and Accute - Occupied,59
RP4,2019,Q3,General and Accute - Available,228
RP4,2019,Q3,General and Accute - Occupied,214
RP6,2019,Q3,General and Accute - Available,7
RP6,2019,Q3,General and Accute - Occupied,4
RPG,2019,Q3,General and Accute - Available,
RPG,2019,Q3,General and Accute - Occupied,
RPY,2019,Q3,General and Accute - Available,190
RPY,2019,Q3,General and Accute - Occupied,158
RQM,2019,Q3,General and Accute - Available,741
RQM,2019,Q3,General and Accute - Occupied,728
RQX,2019,Q3,General and Accute - Available,267
RQX,2019,Q3,General and Accute - Occupied,218
RQY,2019,Q3,General and Accute - Available,
RQY,2019,Q3,General and Accute - Occupied,
RRP,2019,Q3,General and Accute - Available,
RRP,2019,Q3,General and Accute - Occupied,
RRV,2019,Q3,General and Accute - Available,807
RRV,2019,Q3,General and Accute - Occupied,659
RT3,2019,Q3,General and Accute - Available,401
RT3,2019,Q3,General and Accute - Occupied,315
RV3,2019,Q3,General and Accute - Available,73
RV3,2019,Q3,General and Accute - Occupied,65
RVR,2019,Q3,General and Accute - Available,754
RVR,2019,Q3,General and Accute - Occupied,607
RWK,2019,Q3,General and Accute - Available,48
RWK,2019,Q3,General and Accute - Occupied,35
RYJ,2019,Q3,General and Accute - Available,1063
RYJ,2019,Q3,General and Accute - Occupied,938
RYX,2019,Q3,General and Accute - Available,
RYX,2019,Q3,General and Accute - Occupied,
TAF,2019,Q3,General and Accute - Available,
TAF,2019,Q3,General and Accute - Occupied,
RA3,2019,Q3,General and Accute - Available,259
RA3,2019,Q3,General and Accute - Occupied,255
RA4,2019,Q3,General and Accute - Available,328
RA4,2019,Q3,General and Accute - Occupied,298
RA7,2019,Q3,General and Accute - Available,748
RA7,2019,Q3,General and Accute - Occupied,717
RA9,2019,Q3,General and Accute - Available,361
RA9,2019,Q3,General and Accute - Occupied,331
RBA,2019,Q3,General and Accute - Available,570
RBA,2019,Q3,General and Accute - Occupied,509
RBD,2019,Q3,General and Accute - Available,297
RBD,2019,Q3,General and Accute - Occupied,269
RBZ,2019,Q3,General and Accute - Available,281
RBZ,2019,Q3,General and Accute - Occupied,228
RD1,2019,Q3,General and Accute - Available,613
RD1,2019,Q3,General and Accute - Occupied,600
RD3,2019,Q3,General and Accute - Available,513
RD3,2019,Q3,General and Accute - Occupied,495
RDY,2019,Q3,General and Accute - Available,
RDY,2019,Q3,General and Accute - Occupied,
RDZ,2019,Q3,General and Accute - Available,567
RDZ,2019,Q3,General and Accute - Occupied,529
REF,2019,Q3,General and Accute - Available,698
REF,2019,Q3,General and Accute - Occupied,627
RH5,2019,Q3,General and Accute - Available,190
RH5,2019,Q3,General and Accute - Occupied,174
RH8,2019,Q3,General and Accute - Available,782
RH8,2019,Q3,General and Accute - Occupied,699
RJ8,2019,Q3,General and Accute - Available,120
RJ8,2019,Q3,General and Accute - Occupied,113
RK9,2019,Q3,General and Accute - Available,877
RK9,2019,Q3,General and Accute - Occupied,819
RN3,2019,Q3,General and Accute - Available,612
RN3,2019,Q3,General and Accute - Occupied,581
RNZ,2019,Q3,General and Accute - Available,430
RNZ,2019,Q3,General and Accute - Occupied,420
RTE,2019,Q3,General and Accute - Available,916
RTE,2019,Q3,General and Accute - Occupied,855
RTQ,2019,Q3,General and Accute - Available,
RTQ,2019,Q3,General and Accute - Occupied,
RVJ,2019,Q3,General and Accute - Available,875
RVJ,2019,Q3,General and Accute - Occupied,825
RVN,2019,Q3,General and Accute - Available,
RVN,2019,Q3,General and Accute - Occupied,
RWV,2019,Q3,General and Accute - Available,
RWV,2019,Q3,General and Accute - Occupied,
R1C,2019,Q3,General and Accute - Available,73
R1C,2019,Q3,General and Accute - Occupied,68
R1F,2019,Q3,General and Accute - Available,226
R1F,2019,Q3,General and Accute - Occupied,214
RA2,2019,Q3,General and Accute - Available,449
RA2,2019,Q3,General and Accute - Occupied,393
RDU,2019,Q3,General and Accute - Available,1329
RDU,2019,Q3,General and Accute - Occupied,1193
RHM,2019,Q3,General and Accute - Available,1096
RHM,2019,Q3,General and Accute - Occupied,997
RHU,2019,Q3,General and Accute - Available,990
RHU,2019,Q3,General and Accute - Occupied,962
RHW,2019,Q3,General and Accute - Available,522
RHW,2019,Q3,General and Accute - Occupied,518
RN5,2019,Q3,General and Accute - Available,757
RN5,2019,Q3,General and Accute - Occupied,699
RN7,2019,Q3,General and Accute - Available,492
RN7,2019,Q3,General and Accute - Occupied,463
RNU,2019,Q3,General and Accute - Available,138
RNU,2019,Q3,General and Accute - Occupied,134
RPA,2019,Q3,General and Accute - Available,451
RPA,2019,Q3,General and Accute - Occupied,434
RPC,2019,Q3,General and Accute - Available,65
RPC,2019,Q3,General and Accute - Occupied,38
RTH,2019,Q3,General and Accute - Available,922
RTH,2019,Q3,General and Accute - Occupied,898
RTK,2019,Q3,General and Accute - Available,462
RTK,2019,Q3,General and Accute - Occupied,455
RTP,2019,Q3,General and Accute - Available,700
RTP,2019,Q3,General and Accute - Occupied,666
RVV,2019,Q3,General and Accute - Available,1002
RVV,2019,Q3,General and Accute - Occupied,906
RW1,2019,Q3,General and Accute - Available,98
RW1,2019,Q3,General and Accute - Occupied,82
RWF,2019,Q3,General and Accute - Available,701
RWF,2019,Q3,General and Accute - Occupied,677
RWX,2019,Q3,General and Accute - Available,46
RWX,2019,Q3,General and Accute - Occupied,39
RX2,2019,Q3,General and Accute - Available,
RX2,2019,Q3,General and Accute - Occupied,
RXC,2019,Q3,General and Accute - Available,718
RXC,2019,Q3,General and Accute - Occupied,657
RXH,2019,Q3,General and Accute - Available,858
RXH,2019,Q3,General and Accute - Occupied,811
RXQ,2019,Q3,General and Accute - Available,544
RXQ,2019,Q3,General and Accute - Occupied,518
RXX,2019,Q3,General and Accute - Available,
RXX,2019,Q3,General and Accute - Occupied,
RXY,2019,Q3,General and Accute - Available,
RXY,2019,Q3,General and Accute - Occupied,
RYR,2019,Q3,General and Accute - Available,938
RYR,2019,Q3,General and Accute - Occupied,919
R1A,2019,Q3,General and Accute - Available,37
R1A,2019,Q3,General and Accute - Occupied,36
RBK,2019,Q3,General and Accute - Available,486
RBK,2019,Q3,General and Accute - Occupied,431
RFS,2019,Q3,General and Accute - Available,521
RFS,2019,Q3,General and Accute - Occupied,467
RHA,2019,Q3,General and Accute - Available,102
RHA,2019,Q3,General and Accute - Occupied,84
RJC,2019,Q3,General and Accute - Available,472
RJC,2019,Q3,General and Accute - Occupied,379
RJE,2019,Q3,General and Accute - Available,1388
RJE,2019,Q3,General and Accute - Occupied,1231
RK5,2019,Q3,General and Accute - Available,589
RK5,2019,Q3,General and Accute - Occupied,513
RKB,2019,Q3,General and Accute - Available,1092
RKB,2019,Q3,General and Accute - Occupied,1089
RL1,2019,Q3,General and Accute - Available,168
RL1,2019,Q3,General and Accute - Occupied,135
RL4,2019,Q3,General and Accute - Available,823
RL4,2019,Q3,General and Accute - Occupied,780
RLQ,2019,Q3,General and Accute - Available,258
RLQ,2019,Q3,General and Accute - Occupied,245
RLT,2019,Q3,General and Accute - Available,308
RLT,2019,Q3,General and Accute - Occupied,295
RLY,2019,Q3,General and Accute - Available,
RLY,2019,Q3,General and Accute - Occupied,
RNA,2019,Q3,General and Accute - Available,635
RNA,2019,Q3,General and Accute - Occupied,603
RNQ,2019,Q3,General and Accute - Available,544
RNQ,2019,Q3,General and Accute - Occupied,531
RNS,2019,Q3,General and Accute - Available,731
RNS,2019,Q3,General and Accute - Occupied,658
RP1,2019,Q3,General and Accute - Available,123
RP1,2019,Q3,General and Accute - Occupied,114
RP7,2019,Q3,General and Accute - Available,
RP7,2019,Q3,General and Accute - Occupied,
RQ3,2019,Q3,General and Accute - Available,249
RQ3,2019,Q3,General and Accute - Occupied,222
RRE,2019,Q3,General and Accute - Available,147
RRE,2019,Q3,General and Accute - Occupied,142
RRJ,2019,Q3,General and Accute - Available,96
RRJ,2019,Q3,General and Accute - Occupied,77
RRK,2019,Q3,General and Accute - Available,2569
RRK,2019,Q3,General and Accute - Occupied,2431
RTG,2019,Q3,General and Accute - Available,1407
RTG,2019,Q3,General and Accute - Occupied,1232
RWD,2019,Q3,General and Accute - Available,1161
RWD,2019,Q3,General and Accute - Occupied,1150
RWE,2019,Q3,General and Accute - Available,1583
RWE,2019,Q3,General and Accute - Occupied,1479
RWP,2019,Q3,General and Accute - Available,780
RWP,2019,Q3,General and Accute - Occupied,723
RX1,2019,Q3,General and Accute - Available,1564
RX1,2019,Q3,General and Accute - Occupied,1393
RXK,2019,Q3,General and Accute - Available,644
RXK,2019,Q3,General and Accute - Occupied,624
RXM,2019,Q3,General and Accute - Available,
RXM,2019,Q3,General and Accute - Occupied,
RXT,2019,Q3,General and Accute - Available,
RXT,2019,Q3,General and Accute - Occupied,
RXW,2019,Q3,General and Accute - Available,722
RXW,2019,Q3,General and Accute - Occupied,672
RY5,2019,Q3,General and Accute - Available,24
RY5,2019,Q3,General and Accute - Occupied,15
RY8,2019,Q3,General and Accute - Available,
RY8,2019,Q3,General and Accute - Occupied,
RYG,2019,Q3,General and Accute - Available,
RYG,2019,Q3,General and Accute - Occupied,
RYK,2019,Q3,General and Accute - Available,
RYK,2019,Q3,General and Accute - Occupied,
RYW,2019,Q3,General and Accute - Available,154
RYW,2019,Q3,General and Accute - Occupied,143
TAJ,2019,Q3,General and Accute - Available,
TAJ,2019,Q3,General and Accute - Occupied,
R1L,2019,Q3,General and Accute - Available,156
R1L,2019,Q3,General and Accute - Occupied,133
RAJ,2019,Q3,General and Accute - Available,549
RAJ,2019,Q3,General and Accute - Occupied,498
RC1,2019,Q3,General and Accute - Available,384
RC1,2019,Q3,General and Accute - Occupied,381
RC9,2019,Q3,General and Accute - Available,648
RC9,2019,Q3,General and Accute - Occupied,605
RCX,2019,Q3,General and Accute - Available,479
RCX,2019,Q3,General and Accute - Occupied,405
RD8,2019,Q3,General and Accute - Available,488
RD8,2019,Q3,General and Accute - Occupied,467
RDD,2019,Q3,General and Accute - Available,642
RDD,2019,Q3,General and Accute - Occupied,616
RDE,2019,Q3,General and Accute - Available,1161
RDE,2019,Q3,General and Accute - Occupied,1096
RGM,2019,Q3,General and Accute - Available,234
RGM,2019,Q3,General and Accute - Occupied,175
RGN,2019,Q3,General and Accute - Available,900
RGN,2019,Q3,General and Accute - Occupied,787
RGP,2019,Q3,General and Accute - Available,428
RGP,2019,Q3,General and Accute - Occupied,384
RGR,2019,Q3,General and Accute - Available,429
RGR,2019,Q3,General and Accute - Occupied,354
RGT,2019,Q3,General and Accute - Available,933
RGT,2019,Q3,General and Accute - Occupied,886
RM1,2019,Q3,General and Accute - Available,900
RM1,2019,Q3,General and Accute - Occupied,878
RMY,2019,Q3,General and Accute - Available,
RMY,2019,Q3,General and Accute - Occupied,
RQ8,2019,Q3,General and Accute - Available,525
RQ8,2019,Q3,General and Accute - Occupied,524
RQW,2019,Q3,General and Accute - Available,420
RQW,2019,Q3,General and Accute - Occupied,379
RT1,2019,Q3,General and Accute - Available,68
RT1,2019,Q3,General and Accute - Occupied,60
RWG,2019,Q3,General and Accute - Available,694
RWG,2019,Q3,General and Accute - Occupied,583
RWH,2019,Q3,General and Accute - Available,549
RWH,2019,Q3,General and Accute - Occupied,521
RWR,2019,Q3,General and Accute - Available,
RWR,2019,Q3,General and Accute - Occupied,
RY3,2019,Q3,General and Accute - Available,74
RY3,2019,Q3,General and Accute - Occupied,65
R0A,2019,Q3,General and Accute - Available,1963
R0A,2019,Q3,General and Accute - Occupied,1772
RBL,2019,Q3,General and Accute - Available,751
RBL,2019,Q3,General and Accute - Occupied,697
RBN,2019,Q3,General and Accute - Available,685
RBN,2019,Q3,General and Accute - Occupied,661
RBQ,2019,Q3,General and Accute - Available,141
RBQ,2019,Q3,General and Accute - Occupied,111
RBS,2019,Q3,General and Accute - Available,239
RBS,2019,Q3,General and Accute - Occupied,167
RBT,2019,Q3,General and Accute - Available,513
RBT,2019,Q3,General and Accute - Occupied,503
RBV,2019,Q3,General and Accute - Available,167
RBV,2019,Q3,General and Accute - Occupied,151
REM,2019,Q3,General and Accute - Available,1602
REM,2019,Q3,General and Accute - Occupied,1471
REN,2019,Q3,General and Accute - Available,82
REN,2019,Q3,General and Accute - Occupied,67
REP,2019,Q3,General and Accute - Available,26
REP,2019,Q3,General and Accute - Occupied,15
RET,2019,Q3,General and Accute - Available,174
RET,2019,Q3,General and Accute - Occupied,125
RJN,2019,Q3,General and Accute - Available,319
RJN,2019,Q3,General and Accute - Occupied,300
RJR,2019,Q3,General and Accute - Available,478
RJR,2019,Q3,General and Accute - Occupied,473
RM3,2019,Q3,General and Accute - Available,798
RM3,2019,Q3,General and Accute - Occupied,740
RMC,2019,Q3,General and Accute - Available,585
RMC,2019,Q3,General and Accute - Occupied,518
RMP,2019,Q3,General and Accute - Available,424
RMP,2019,Q3,General and Accute - Occupied,371
RRF,2019,Q3,General and Accute - Available,447
RRF,2019,Q3,General and Accute - Occupied,403
RT2,2019,Q3,General and Accute - Available,
RT2,2019,Q3,General and Accute - Occupied,
RTV,2019,Q3,General and Accute - Available,
RTV,2019,Q3,General and Accute - Occupied,
RTX,2019,Q3,General and Accute - Available,690
RTX,2019,Q3,General and Accute - Occupied,630
RVY,2019,Q3,General and Accute - Available,403
RVY,2019,Q3,General and Accute - Occupied,357
RW4,2019,Q3,General and Accute - Available,
RW4,2019,Q3,General and Accute - Occupied,
RW5,2019,Q3,General and Accute - Available,
RW5,2019,Q3,General and Accute - Occupied,
RW6,2019,Q3,General and Accute - Available,1122
RW6,2019,Q3,General and Accute - Occupied,1047
RWJ,2019,Q3,General and Accute - Available,618
RWJ,2019,Q3,General and Accute - Occupied,563
RWW,2019,Q3,General and Accute - Available,543
RWW,2019,Q3,General and Accute - Occupied,482
RXA,2019,Q3,General and Accute - Available,
RXA,2019,Q3,General and Accute - Occupied,
RXL,2019,Q3,General and Accute - Available,632
RXL,2019,Q3,General and Accute - Occupied,568
RXN,2019,Q3,General and Accute - Available,804
RXN,2019,Q3,General and Accute - Occupied,800
RXR,2019,Q3,General and Accute - Available,894
RXR,2019,Q3,General and Accute - Occupied,827
R0B,2019,Q3,General and Accute - Available,1045
R0B,2019,Q3,General and Accute - Occupied,919
RAE,2019,Q3,General and Accute - Available,586
RAE,2019,Q3,General and Accute - Occupied,542
RCB,2019,Q3,General and Accute - Available,969
RCB,2019,Q3,General and Accute - Occupied,871
RCD,2019,Q3,General and Accute - Available,308
RCD,2019,Q3,General and Accute - Occupied,276
RCF,2019,Q3,General and Accute - Available,318
RCF,2019,Q3,General and Accute - Occupied,313
RCU,2019,Q3,General and Accute - Available,138
RCU,2019,Q3,General and Accute - Occupied,98
RFF,2019,Q3,General and Accute - Available,392
RFF,2019,Q3,General and Accute - Occupied,343
RFR,2019,Q3,General and Accute - Available,443
RFR,2019,Q3,General and Accute - Occupied,381
RGD,2019,Q3,General and Accute - Available,
RGD,2019,Q3,General and Accute - Occupied,
RHQ,2019,Q3,General and Accute - Available,1363
RHQ,2019,Q3,General and Accute - Occupied,1337
RJL,2019,Q3,General and Accute - Available,697
RJL,2019,Q3,General and Accute - Occupied,658
RNN,2019,Q3,General and Accute - Available,575
RNN,2019,Q3,General and Accute - Occupied,541
RP5,2019,Q3,General and Accute - Available,728
RP5,2019,Q3,General and Accute - Occupied,684
RR7,2019,Q3,General and Accute - Available,476
RR7,2019,Q3,General and Accute - Occupied,451
RR8,2019,Q3,General and Accute - Available,1705
RR8,2019,Q3,General and Accute - Occupied,1614
RTD,2019,Q3,General and Accute - Available,1488
RTD,2019,Q3,General and Accute - Occupied,1193
RTF,2019,Q3,General and Accute - Available,841
RTF,2019,Q3,General and Accute - Occupied,738
RTR,2019,Q3,General and Accute - Available,863
RTR,2019,Q3,General and Accute - Occupied,754
RV9,2019,Q3,General and Accute - Available,
RV9,2019,Q3,General and Accute - Occupied,
RVW,2019,Q3,General and Accute - Available,556
RVW,2019,Q3,General and Accute - Occupied,512
RWA,2019,Q3,General and Accute - Available,1009
RWA,2019,Q3,General and Accute - Occupied,919
RWY,2019,Q3,General and Accute - Available,660
RWY,2019,Q3,General and Accute - Occupied,598
RX3,2019,Q3,General and Accute - Available,
RX3,2019,Q3,General and Accute - Occupied,
RX4,2019,Q3,General and Accute - Available,59
RX4,2019,Q3,General and Accute - Occupied,47
RXE,2019,Q3,General and Accute - Available,62
RXE,2019,Q3,General and Accute - Occupied,50
RXF,2019,Q3,General and Accute - Available,988
RXF,2019,Q3,General and Accute - Occupied,888
RXG,2019,Q3,General and Accute - Available,24
